   0.100  3.1046E+0001  0  0.000000E+0000 cal1a2   
   0.300  3.1046E+0001  0  0.000000E+0000
   0.500  3.0947E+0001  0  0.000000E+0000
   0.700  3.0947E+0001  1  5.000000E+0000
   0.900  3.0947E+0001  0  0.000000E+0000
   1.100  3.0947E+0001  0  0.000000E+0000
   1.300  3.0947E+0001  0  0.000000E+0000
   1.500  3.0947E+0001  1  5.000000E+0000
   1.700  3.0947E+0001  0  0.000000E+0000
   1.900  3.0848E+0001  0  0.000000E+0000
   2.100  3.0848E+0001  0  0.000000E+0000
   2.300  3.0947E+0001  0  0.000000E+0000
   2.500  3.0947E+0001  0  0.000000E+0000
   2.700  3.0947E+0001  3  1.500000E+0001
   2.900  3.0947E+0001  0  0.000000E+0000
   3.100  3.0848E+0001  1  5.000000E+0000
   3.300  3.0947E+0001  0  0.000000E+0000
   3.500  3.1046E+0001  0  0.000000E+0000
   3.700  3.1046E+0001  0  0.000000E+0000
   3.900  3.1046E+0001  0  0.000000E+0000
   4.100  3.1046E+0001  0  0.000000E+0000
   4.300  3.1194E+0001  1  5.000000E+0000
   4.500  3.1194E+0001  0  0.000000E+0000
   4.700  3.1046E+0001  1  5.000000E+0000
   4.900  3.1046E+0001  0  0.000000E+0000
   5.100  3.1046E+0001  0  0.000000E+0000
   5.300  3.1194E+0001  0  0.000000E+0000
   5.500  3.1194E+0001  0  0.000000E+0000
   5.700  3.1046E+0001  2  1.000000E+0001
   5.900  3.1046E+0001  1  5.000000E+0000
   6.100  3.1046E+0001  1  5.000000E+0000
   6.300  3.1441E+0001  0  0.000000E+0000
   6.500  3.2330E+0001  0  0.000000E+0000
   6.700  3.3416E+0001  0  0.000000E+0000
   6.900  3.4405E+0001  0  0.000000E+0000
   7.100  3.5393E+0001  0  0.000000E+0000
   7.300  3.6234E+0001  0  0.000000E+0000
   7.500  3.7124E+0001  0  0.000000E+0000
   7.700  3.8609E+0001  0  0.000000E+0000
   7.900  3.9946E+0001  0  0.000000E+0000
   8.100  4.0689E+0001  0  0.000000E+0000
   8.300  4.1085E+0001  0  0.000000E+0000
   8.500  4.1828E+0001  0  0.000000E+0000
   8.700  4.3067E+0001  0  0.000000E+0000
   8.900  4.4059E+0001  1  5.000000E+0000
   9.100  4.5051E+0001  3  1.500000E+0001
   9.300  4.6043E+0001  0  0.000000E+0000
   9.500  4.7135E+0001  1  5.000000E+0000
   9.700  4.8128E+0001  0  0.000000E+0000
   9.900  4.8873E+0001  0  0.000000E+0000
  10.100  5.0016E+0001  1  5.000000E+0000
  10.300  5.1010E+0001  0  0.000000E+0000
  10.500  5.1855E+0001  0  0.000000E+0000
  10.700  5.3098E+0001  0  0.000000E+0000
  10.900  5.4342E+0001  0  0.000000E+0000
  11.100  5.5088E+0001  0  0.000000E+0000
  11.300  5.6083E+0001  3  1.500000E+0001
  11.500  5.7228E+0001  0  0.000000E+0000
  11.700  5.7876E+0001  0  0.000000E+0000
  11.900  5.8872E+0001  0  0.000000E+0000
  12.100  6.0217E+0001  1  5.000000E+0000
  12.300  6.1314E+0001  0  0.000000E+0000
  12.500  6.2062E+0001  1  5.000000E+0000
  12.700  6.2959E+0001  0  0.000000E+0000
  12.900  6.3957E+0001  1  5.000000E+0000
  13.100  6.4555E+0001  0  0.000000E+0000
  13.300  6.5553E+0001  0  0.000000E+0000
  13.500  6.6701E+0001  0  0.000000E+0000
  13.700  6.7700E+0001  0  0.000000E+0000
  13.900  6.8798E+0001  0  0.000000E+0000
  14.100  6.9797E+0001  2  1.000000E+0001
  14.300  7.0797E+0001  3  1.500000E+0001
  14.500  7.1796E+0001  1  5.000000E+0000
  14.700  7.2696E+0001  0  0.000000E+0000
  14.900  7.3596E+0001  0  0.000000E+0000
  15.100  7.4596E+0001  0  0.000000E+0000
  15.300  7.5196E+0001  0  0.000000E+0000
  15.500  7.6197E+0001  0  0.000000E+0000
  15.700  7.7948E+0001  0  0.000000E+0000
  15.900  7.9049E+0001  0  0.000000E+0000
  16.100  7.9450E+0001  0  0.000000E+0000
  16.300  8.0451E+0001  0  0.000000E+0000
  16.500  8.1553E+0001  0  0.000000E+0000
  16.700  8.2705E+0001  2  1.000000E+0001
  16.900  8.3707E+0001  2  1.000000E+0001
  17.100  8.4308E+0001  0  0.000000E+0000
  17.300  8.5711E+0001  0  0.000000E+0000
  17.500  8.6864E+0001  0  0.000000E+0000
  17.700  8.7466E+0001  0  0.000000E+0000
  17.900  8.8820E+0001  0  0.000000E+0000
  18.100  9.0224E+0001  0  0.000000E+0000
  18.300  9.0977E+0001  0  0.000000E+0000
  18.500  9.1830E+0001  0  0.000000E+0000
  18.700  9.2583E+0001  0  0.000000E+0000
